HGNC symbol	EntrezGene ID
GMNN	51053
RABL3	285282
	100505625
PLAC8	51316
CES3	23491
PRMT3	10196
SEC11A	23478
PGBD4P6	
ZNF396	252884
BTLA	151888
GDF10	2662
MTND1P33	
ITIH2	3698
	100505811
SRRM1	10250
HSPE1P5	
RPL23AP41	
IFIT2	3433
USP19	10869
	105369423
EIF3FP3	
	101927964
ATAD3C	219293
ILF2P2	
VSTM2L	128434
NDUFA1	4694
RPS19P6	
OXGR1	27199
TSTD1	100131187
MTCYBP13	
DLEU2L	
COMMD5	28991
	100996842
PICALM	8301
CNTFR-AS1	
RBPJP6	
SDS	10993
SYNCRIP	10492
C20orf203	
TRAPPC10	7109
NPM1P39	
MIR1539	100302257
BPIFA1	51297
RPL23AP17	
HMGN1P2	
UXS1	80146
SLC46A3	283537
ZNF775	285971
COX7BP1	
SPZ1	84654
C8orf87	
PGM1	5236
	100506682
PLEKHA3	65977
TGIF1	7050
C9orf47	286223
RPL32P35	
KCTD9P1	
GATA1	2623
IL9RP3	
RPS15AP27	
CLEC1A	51267
UBXN11	91544
LIPG	9388
ATXN1L	342371
IGHV3-22	
ZNF840P	
SHBG	6462
IPMK	253430
CGGBP1	8545
OXA1L	5018
SPTBN5	51332
VPS4B	9525
CYFIP1	23191
CXXC4	80319
IL7	3574
UGT2B26P	
MTRF1LP1	
TAB2	23118
RIC8B	55188
POLR3GL	84265
NDUFA12P1	
DNAJC27	51277
RGS9BP	388531
OR10J8P	
IMPA1	3612
MTND4P23	
PRPF18	8559
	100505853
ASL	435
CHCHD2P5	
A1BG	1
ESF1	51575
MTA3	57504
CICP27	
ARTN	9048
PRPS2	5634
ERVK-28	
HNRNPLP1	
PPA1	5464
PTP4A1P7	
KRT86	3892
NOX5	79400
ALDOB	229
WBP1LP1	
BICDL1	92558
NSFL1C	55968
YY2	404281
CLUAP1	23059
HNRNPCP1	
HSBP1P1	
HHIP	64399
CD244	51744
IMPDH1P11	
TGIF2-C20orf24	100527943
SMCO2	341346
HOXB13	10481
	101927282
CLRN1-AS1	
FAM181A	90050
ARL2BPP6	
COG1	9382
SORL1	6653
ZNF885P	
HDGFP1	
ALDH7A1P3	
EEF1GP8	
CSTF2T	23283
ZCCHC3	85364
DNAJC3	5611
C1QL4	338761
RHOXF1P1	101928941
GCA	25801
	101928820
CARMIL3	90668
OR4X7P	
MTATP6P19	
RCC2P6	
KRT16	3868
JAM3	83700
GPR157	80045
SRPK2P	
CARMN	406935
NPM1P2	
	643763
MRPL43	84545
	104798195
MIR34A	407040
MIR34A	106614088
CAMLG	819
	400512
FKBP5	2289
ANAPC5	51433
C8orf44	56260
	102724571
DHCR7	1717
DENND2C	163259
RPL23AP72	
C1orf109	54955
AQP4-AS1	
MTHFD2P2	
ZNFX1	57169
LINC00487	400941
PGM5P4-AS1	101929127
PGM5P4-AS1	103344932
P2RX7	5027
SDCBP2P1	
FBXO36-IT1	
	107984285
CEACAM20	125931
TTC19	54902
MEOX2	4223
HNRNPA1P10	
MSRB3	253827
KIAA0556	23247
PIPSL	
TMEM50B	757
SNF8	11267
NAA20	51126
CHKB-AS1	100144603
ZNF823	55552
LGMN	5641
TALDO1	6888
MEOX2-AS1	
STX12	23673
MUCL1	118430
NTSR1	4923
EML3	256364
POMGNT1	55624
ZNF23	7571
FAM197Y6	
ZNF132	7691
SERPINB6	5269
SCDP1	
CYTH4	27128
SORCS1	114815
RBM5	10181
	442028
MBP	4155
ANKRD61	100310846
FAM72D	728833
HMGB3P3	
UNC45B	146862
RPL12P5	
SFTPA2	729238
CDCA4P4	
	401172
RBMY2AP	
PABPC1P3	
DTL	51514
RPS19P7	
CCDC66	285331
LINC00686	
C10orf25	
CD6	923
PAICSP3	
PDHA2	5161
TWIST2	117581
N4BP1	9683
CA7	766
RPSA	3921
XKR8	55113
CD320	51293
SDCBPP2	
INPP5A	3632
HMGB2P1	
VIP	7432
	101929897
MTND6P9	
RGS4	5999
TICAM1	148022
PLA2G4A	5321
CLIC4P1	
KLHL5	51088
LINC01239	441389
	100506498
SOSTDC1	25928
RGS8	85397
ADAMTS17	170691
FAM25E	
PHF8	23133
IL20	50604
H3F3A	3020
LINC01574	102577424
HNRNPF	3185
SCMH1	22955
ARHGAP45	23526
PRPF39	55015
TGM1	7051
TUBD1	51174
C7orf72	100130988
XIAP	331
THUMPD2	80745
SELL	6402
PLCB2	5330
TXNDC16	57544
KIR2DL2	105379645
EEF1B2P5	
HIST1H2AH	85235
CDT1	81620
COPS7B	64708
GFY	100507003
DIAPH2	1730
FBXW4	6468
ORC5	5001
LINC01352	101929730
SEPT4	5414
CDY1B	253175
RAI1	10743
FABP5P10	
	26102
BIN1	274
MTND4P35	
RFX4	5992
MTND3P19	
UBE2M	9040
SEMA6C	10500
	101927272
FKBP1BP1	
DUX4L47	
C12orf29	91298
ZBTB20-AS3	
DNMBP	23268
OSR1	130497
C17orf107	100130311
ATP1A2	477
NRG2	9542
FAM53B	9679
UPP2-IT1	
DOLPP1	57171
GDI2	2665
VSIG4	11326
KDM2B	84678
KDM2B	102465665
PWWP2B	170394
LUZP4	51213
RPL7P28	
AQP7	364
ATP1B3P1	
KRT16P2	
CBR4	84869
ZEB1-AS1	
LSM11	134353
KRT18P7	
ENPP7P13	
SP2	6668
OPRM1	4988
RPL7AP34	
MTCO3P4	
ZNF890P	
PRMT9	90826
NPEPPS	9520
DAB1	1600
RHOBTB2	23221
RPS26P28	
HSFY1	86614
WDR66	144406
SLC39A12	221074
HLX	3142
DEFB108P3	
MAPK3	5595
ADAR	103
SAMD3	154075
MFSD4A	148808
KRT8P14	
	283194
MTND1P31	
RLIMP1	
CCRL1P1	
TOMM70	9868
RBMX2P5	
ZNF668	79759
MDH2	4191
ATP1B1P1	
MTND2P39	
PHBP8	
VTRNA1-2	56663
RN7SKP193	
RNU6-589P	
RNU6-939P	
CD53	963
RNU6ATAC38P	
SPANXN3	139067
MIR6888	102465535
RN7SL341P	
MIR494	574452
RNU6-257P	
PRR29	92340
EBI3	10148
RNU6-300P	
RPL8	6132
RPL8	102465978
RNU4ATAC12P	
RN7SL750P	
JPH4	84502
CEMIP	57214
RNU6-930P	
ANO5	203859
CPNE5	57699
RN7SKP268	
RNU6-645P	
RN7SL543P	
SNORA11C	100124540
SCARNA8	677776
MIR4533	100616362
RGPD8	727851
MIR182	406958
RN7SKP275	
	400684
RNU6-1164P	
SCARNA22	677770
RNU11-6P	
RNU6-487P	
RNU7-28P	
USP12-AS1	
LINC01324	104355289
RNU7-54P	
MIR5096	100616427
RNU2-55P	
SNORA3A	619562
CICP2	
MTCO2P22	
AJUBA	84962
COL23A1	91522
RNU6-1277P	
MIR6730	102466722
RN7SKP48	
VN1R88P	
NR1I2	8856
RN7SL201P	
PLAC1	10761
RNU11-4P	
MIR6511B2	102465985
MIR634	693219
MED10	84246
RNA5SP328	
RNU6-307P	
MIR1250	100302229
CHMP4B	128866
RNU6-1209P	
RNU6-1046P	
ACTR8	93973
HK3	3101
RBP2	5948
GNG3	2785
KRT18P27	
	403150
	340107
WEE1	7465
IFNWP9	
ITIH3	3699
FANCF	2188
RNU6-1067P	
ZP2	7783
NELFB	25920
APOBEC1	339
RN7SL311P	
	400620
MIR4531	100616355
MIR3913-2	100500868
MIR298	100126296
ENPP7P11	
RNU6-877P	
MBD3L3	653657
MIR941-1	100126329
RNA5SP40	
RNU6-980P	
IFNA7	3444
DPY19L4	286148
MIR516B2	574485
MIR4282	100423005
RNA5SP500	
S100A7A	338324
RN7SKP47	
RNU6-1316P	
RNY1P14	
RNU6-371P	
RN7SL51P	
RAC2	5880
MIR524	574478
SNORD113-5	767565
RNA5SP263	
KIF17	57576
LOXL2	4017
MIR3689F	100616212
MIR873	100126316
RNU6-1208P	
SAMSN1-AS1	100874190
RNU6-547P	
RNA5SP259	
UBE2WP1	
MIR4672	100616429
RNA5SP116	
RN7SL598P	
RN7SL526P	
LRRC18	474354
RNU1-140P	
MIR320B1	100302117
PHC3	80012
RNU6-41P	
SNX13	23161
RNU6-91P	
RNU4-17P	
RNU6-649P	
RNU6-674P	
SMARCE1	6605
RN7SL761P	
MPC1	51660
KIAA0101	9768
NLRC5	84166
RN7SKP248	
RNU6-296P	
SNORA37	677819
CCDC144NL-AS1	339260
CCDC144NL-AS1	440416
CCDC144NL-AS1	105369205
RNU6-70P	
RNU6-564P	
HORMAD2	150280
CYP4F26P	
CCDC7	79741
TRBV20OR9-2	
HNRNPA1P35	
DCHS2	54798
MXD3	83463
FAM53C	51307
ZDHHC13	54503
FEZF1-AS1	154860
MIS18A-AS1	
RC3H2	54542
VWA8-AS1	100507240
TCF12	6938
CLUHP11	
RASGRP3	25780
RSBN1	54665
RPL21P7	
LINC01503	100506119
RNU6-730P	
MIR211	406993
RNU6ATAC13P	
GSTA11P	
RN7SKP141	
RNA5SP197	
RNU1-94P	
RNU1-58P	
MATN4	8785
EIF5AL1	143244
ACBD7	414149
C21orf2	755
KIF13A	63971
MTND5P15	
OR7E129P	
NDUFB4	4710
KARSP1	
MRPL18	29074
MYL6P2	
OR7E21P	
R3HDML	140902
TTC13	79573
SMYD5	10322
ALG9	79796
ACO2	50
LINC01011	401232
AKR1C2	1646
PFN1P2	767846
HEXB	3074
EIF4A1P3	
LOR	4014
TTTY11	83866
GDF2	2658
ATG10-IT1	
CNGB3	54714
RGS22	26166
RPS15AP28	
GIMAP1-GIMAP5	100527949
KCNT2	343450
EEF1GP3	
CRACR2B	283229
C2orf27A	
WNK4	65266
SLC22A16	85413
GRM2	2912
PIGH	5283
CEP89	84902
IFNAR1	3454
AMDHD2	51005
HPD	3242
GNAO1	2775
	108783654
HLTF	6596
AGPAT5P1	
AUP1	550
BCDIN3D	144233
BCL2L10	10017
LINC00327	100506697
HMGN4	10473
SMPDL3B	27293
RFC4	5984
KDM4D	55693
	101927686
UBA3	9039
RAD51B	5890
ZNF335	63925
PELI2	57161
TIGD2	166815
PPP1R2P5	
	105376854
PRDX2P3	
MTCO2P2	
GAPDHP56	
RNF133	168433
CDY17P	
ASPA	443
CDY8P	
PRRT3-AS1	100874032
BPY2C	442868
MVK	4598
TCEB1P12	
TSPYL1	7259
DDX6P2	
RHBDD2	57414
NELL1	4745
OFD1P2Y	
IFITM1	8519
PROKR1	
C7orf62	219557
GLTSCR2	29997
MARCKSL1P1	
CFAP44	55779
ABCF2P2	
NDUFB10	4716
KATNBL1P1	
KRT18P54	
KRT15	3866
KRT15	102466658
POMT1	10585
PTPN13	5783
KCTD13	253980
PPP1R13B	23368
RPS20P23	
SRSF4	6429
LINC01609	101927487
ADAMTSL3	57188
SETD4	54093
OR10D1P	
TRIM22	10346
MAOB	4129
GAL3ST3	89792
SLC5A4	6527
KRT25	147183
UBE2L2	
STARD3	10948
ORC2	4999
RPL7P59	
TRAV7	
DPY19L1P2	
SV2A	9900
FAM197Y2P	252946
FAM197Y2P	100289150
RPL36P2	
MRPL51P2	
KLRC3	3823
HSD17B1P1	
AGPAT2	10555
TPT1P6	
CD163	9332
CERCAM	51148
CFAP100	348807
SAGE2P	
TSPY10	100289087
SERPINB9P1	
LINC01628	102724321
PSMG4	389362
CACNA1C-AS3	
PSMC5	5705
VN1R37P	
HSD17B1	3292
SPR	6697
CTBP1	1487
MTCO1P8	
WDR70	55100
CXorf49	100130361
IGLC1	
RNF181	51255
FBXO39	162517
MECOM	2122
LRP8	7804
KRT8P28	
ATP7B	540
LINC01543	
ST8SIA3	51046
GAS8	2622
ORC1	4998
	102467225
NPIPA7	101059938
NPIPA7	101059953
IL18BP	10068
UTP3	57050
C10orf95	79946
ZNF736P1Y	
OR7E110P	
	101928673
PDCD1LG2	80380
SV2B	9899
NPSR1-AS1	404744
RAC1P3	
LINC00582	100287814
C1DP2	
POLR2A	5430
DISC1-IT1	104472714
FER1L4	
ZNF322	79692
AHDC1	27245
LINC00239	145200
SLC25A14P1	
PDS5B	23047
PGAM2	5224
GABRG1	2565
LINC01395	101929557
PTGS1	5742
TRIM60P16	
P3H1	64175
RTN4RL2	349667
MIR205HG	406988
OPHN1	4983
PEMT	10400
MGARP	84709
OSMR-AS1	101926904
PDLIM7	9260
MAML2	84441
IGHV3OR16-7	
SMAD2	4087
SCGB2B3P	
FAM110B	90362
UBE2Q2P8	
PCID2	55795
NUDT4P2	
ZC2HC1C	79696
TMPRSS7	344805
CPEB3	22849
SMARCD1	6602
ACY3	91703
ADH5P4	
KIAA0100	9703
	101929464
	100996624
HNRNPA1P76	
MSH2	4436
PXYLP1	92370
	105378933
MTND3P16	
	102546298
THAP8	199745
LINC01499	102723644
HNRNPUL2	221092
ERICH5	203111
THNSL1	79896
DOCK3	1795
NDST1	3340
MTX3	345778
SNHG6	
RAB11AP1	
TTTY10	246119
NPLOC4	55666
RPSAP22	
	440040
C16orf92	146378
DDX55	57696
SELPLG	6404
SNRPGP3	
SF3A3P1	
CEACAM8	1088
PCYOX1	51449
RPL3P1	
SNRPEP2	
PHC2	1912
PHC2	100500853
EEF1E1-BLOC1S5	
FUBP3	8939
BHMT2	23743
BCAS2	10286
CENPH	64946
RBM24	221662
HMGB1P4	
TRPC2	7221
	105374580
DOPEY2	9980
ANAPC4	29945
FST	10468
TXNL1P1	
RPSAP53	
RPS29P20	
LINC00430	
	642643
RALYL	138046
UBBP5	
MS4A2	2206
GGT3P	
DCAF13	25879
KRTAP22-2	100288287
URB1	9875
CST11	140880
LINC00261	140828
MTCYBP28	
ZNF490	57474
KRT81	3887
FRG2DP	
AHR	196
NKX2-6	137814
RPL23AP8	
BOLA2P3	
WDR76	79968
ZNF730	100129543
USP9YP35	
DDX19B	11269
TDRD6	221400
KRTAP20-2	337976
ALS2CR11	151254
ZNF736P12Y	
LINC00364	100874145
ARHGEF26-AS1	100507524
PRDM15	63977
	102724710
FLRT2	23768
IMMP1LP2	
EEF1E1	9521
GAPDHP47	
MAP1S	55201
	100506999
POTEB	100996331
POTEB	102724631
	102724596
PGCP1	441897
GOT2P2	
CHAT	1103
H1F0	3005
PLEKHA4	57664
CCDC58P2	
CXCL17	284340
	105375556
TUBA1A	7846
VCAN-AS1	105379054
MIR4496	100616240
MTND5P5	
	646268
MRPS21P1	
RPL26P20	
AP4B1-AS1	100287722
GRPEL2P1	
LINC01209	101928684
BDKRB1	623
TMA16P2	
CCDC60	160777
ARL4AP5	
DNM1P51	
SUCLA2P2	
ELL2P1	
TMEM88	92162
CYP1D1P	
HMGB1P12	
MTCO3P15	
BATF	10538
ATP5G1P1	
NDFIP1	80762
SPEN	23013
LINC00659	100652730
CARS	833
OR4E1	
TPT1P11	
CNOT9	9125
	101928823
ATP6V1G1P3	
PHYH	5264
HIST2H3D	653604
TAF8	129685
TSPY1	7258
VAMP4	8674
ZNF602P	
C2orf27B	
LIN28AP2	
CDCP2	200008
LINC00890	
	124871
SDHAF1	644096
ANKRD36C	
FOXQ1	94234
ATXN7L3	56970
MARCKS	4082
HINT1P1	
WDHD1	11169
TMEM33	55161
SLC25A27	9481
CDCA5	113130
RPL15P21	
MOCS3	27304
MRPL49	740
TNKS2	80351
LINC00613	100507528
NRCAM	4897
DPY19L1	23333
MIR133A1HG	406905
MIR133A1HG	406922
MIR133A1HG	102723167
UHRF2	115426
L3MBTL1	26013
RTN1	6252
GAS6-AS2	100506394
TCEB1	6921
TMPRSS11GP	
TRAF3IP3	80342
TRIM51GP	
IQCA1	79781
ZNF30	90075
RPL7P58	
ZXDC	79364
	100129345
CEP70	80321
PURB	5814
PURB	100616393
CAGE1	285782
KRTAP8-2P	
MAST2	23139
	101928837
RBM11	54033
CNIH3	149111
ENKUR	219670
AATK-AS1	388428
KIAA1324L	222223
TEX28P2	
BANF1P3	
CYCS	54205
NUBP2	10101
KRT8P42	
SCAPER	49855
LINC01281	286442
	100652759
OGDH	4967
PREX1	57580
IK	3550
IK	100500820
NDNF	79625
E2F8	79733
DNAJC5G	285126
KRT8P35	
PRICKLE2-AS2	
HBZP1	
P3H2-AS1	101929152
BRMS1	25855
MIR2117HG	100313779
IGHD4-11	
LINC01035	
RMND5A	64795
ITPKB	3707
CLPTM1LP1	
HNRNPKP4	
RPP25	54913
CMPK2	129607
CEACAM1	634
CTCFL	140690
ZFAND6P1	
FAM92A	137392
TPM3P2	
TRIM51CP	
GATA6-AS1	100128893
ZNF827	152485
NIPA2P2	
SOD2	6648
SOD2	100129518
SRGAP1	57522
CYB5R1	51706
STX4	6810
WBP1LP10	
CHFR	55743
SAR1B	51128
HS6ST3	266722
LINC00456	
PBLD	64081
RPL6P30	
SOHLH2	54937
SDSL	113675
LINC00705	
GGA1	26088
C11orf94	143678
DACT1	51339
CAAP1	79886
SLC6A7	6534
OR10G6	
IGKV2D-26	
FKBP7	51661
ODF2L	57489
RPL23AP55	
OSBPL9P5	
SPATA2	9825
CD27-AS1	678655
	729603
NMB	4828
MRPL4	51073
NINJ2	4815
	103312105
OR4F2P	
SYCE2	256126
SUMO1P3	
BTN1A1	696
REEP3	221035
PCDHGB3	56102
REREP1Y	
ZNF25	219749
ZNF29P	
FAM74A4	401508
FAM74A4	653123
RABEP2	79874
GIMAP2	26157
UGT2B7	7364
C22orf34	348645
MIR17HG	406952
MIR17HG	406953
MIR17HG	406979
MIR17HG	406980
MIR17HG	406982
MIR17HG	407048
MIR17HG	407975
LINC01349	
PIGFP2	
PRDX3P4	
PCDHGA4	56111
NANOGP1	
TRAPPC2P4	
C6orf52	347744
LPAR3	23566
RAP1BP3	
MUC15	143662
PHGR1	644844
CKS1BP1	
SCAMP1	9522
IFIT1	3434
USF3	205717
RPL37	6167
NLN	57486
ST13P13	
TUFT1	7286
TBCAP2	
TXLNGY	246126
DRD5P2	
ABCC9	10060
C5orf30	90355
SEC22A	26984
GPR22	2845
	101928167
LINC01135	
VSIG8	391123
WDR4	10785
HSFY1P1	27437
CALN1	83698
CFC1	55997
DISP3	57540
VDAC1P3	
FBXW9	84261
RPSAP76	
COX7B2	170712
RPLP2P1	
SDCCAG3P2	
RNASEH1P1	
NUFIP1P	
FAM26F	441168
MTND6P4	
TTTY4C	114761
TTTY4C	474149
TTTY4C	474150
OPA1-AS1	100873941
ITPR3	3710
EIF4BP7	
RAB1B	81876
RPL5P3	
	101927123
WBP2P1	
RPL7AP11	
METTL4	64863
TMPRSS11D	9407
CYCSP48	
SF3B6	51639
POFUT1	23509
POFUT1	100302183
ANO8	57719
AKAP11	11215
ATP5G2	517
UBE2Q2L	100505679
USP9YP31	
STBD1	8987
HMGN2	3151
PRICKLE2-AS1	
PLA2G12AP2	
LINC00862	554279
MTM1	4534
RPL18AP15	
SLC25A28	81894
ENDOV	284131
GPATCH1	55094
ZNF735	730291
MT1M	4499
APOOP3	
COX6B1P1	
ZDHHC1	29800
PIP5K1P1	
CT47A1	728096
TDRD10	126668
BLOC1S5-TXNDC5	
RNF8	9025
DNM1P49	
SERINC3	10955
ASB18	401036
BCAR4	400500
TSKU	25987
IFT52	51098
ZNF593	51042
HIST1H2AE	3012
UNC5B-AS1	728978
COG5	10466
RAB39B	116442
DCAF17	80067
FHL1	2273
TATDN2P3	
OR5AC1	
SDAD1P4	
RPS3AP4	
KRT18P6	
HM13	81502
EFCC1	79825
MAT1A	4143
OPN1MW	2652
	101929517
FMC1	154791
CAMK1D	57118
HSPA8P17	
HSPG2	3339
PCBD1	5092
SPINK6	404203
ZBED4	9889
CCNYL3	
CDCA7L	55536
ST13P14	
PTBP1P	
ALG1L6P	
TWISTNB	221830
CLNS1AP1	
RPSAP70	
DGCR6	8214
ALDH7A1	501
HOXC11	3227
CCDC121	79635
FAM171A2	284069
CENPB	1059
PABPC1	26986
PABPC1	102466854
DNAJB3	
SUB1	10923
GIF	2694
C5orf67	101928448
CWC15	51503
TRIM60P18	
STRN4	29888
PET100	100131801
DDX11	1663
ANP32BP3	
DYNC2H1	79659
ETS1	2113
MOB1B	92597
HMGB3P23	
HSPA8P6	
EXTL2	2135
SMARCC1	6599
OXCT2P1	
BRPF1	7862
HMGCS2	3158
MED28P3	
LINC00882	100302640
VHL	7428
MADCAM1	8174
MTND2P33	
GCNT2	2651
LINC00656	200261
FABP7P1	
LINC01028	101928141
MAGED1	9500
FAM13A-AS1	285512
RPS29P32	
SLC25A5P8	
SOS2	6655
ABCF3	55324
SEPSECS-AS1	
MTND3P25	
IHH	3549
DUXAP6	
GUCD1	83606
BNIP3P19	
LINC00994	100287879
OR52B1P	
RELA	5970
OR56B3P	
ZFP2	80108
OR52B2	255725
ORAI2	80228
C21orf59	56683
SLCO3A1	28232
BSDC1	55108
SPIN2B	474343
	105376609
NAA40	79829
CBX8	57332
TSEN2	80746
RHOH	399
PPP3CC	5533
FAM46B	115572
BSCL2	26580
	101928008
HMGN2P4	
ZNF281	23528
IGHV3OR16-13	
SMIM3	85027
ZFPM2	23414
	283887
ZNF736P4Y	
TMEM245	23731
IGKV3D-31	
PDZRN3	23024
MTND5P25	
MTND4LP7	
TCEB1P17	
TMCO3	55002
SLC25A1P1	
PELP1	27043
LINC01105	
IRGM	345611
PIK3AP1	118788
PXDN	7837
TMEM51-AS1	200197
GPR27	2850
EPHA5-AS1	100144602
CAMK1G	57172
ZNF300	91975
BBS9	27241
CYSTM1	84418
DLX4	1748
PKN2-AS1	101927891
	101929023
EFCAB13	124989
RAB40B	10966
SCN2A	6326
ROR2	4920
	105370473
HNRNPA1P49	
TMEM176A	55365
NUTM2B-AS1	101060691
GLYCAM1	644076
HENMT1	113802
PPP1R14BP3	
CYP2S1	29785
SLC12A8	84561
CD9	928
FOXN4	121643
DOCK11P1	
ATP5S	27109
LINC01486	
POLR2J	5439
ARMC9	80210
RBM17P1	
LSMEM1	286006
BEST3	144453
CPHL1P	
SPRR1B	6699
ABCG4	64137
CATSPER1	117144
SLC28A2	9153
CUBNP1	
HIGD1AP6	
CASC9	
CA14	23632
RTF1	23168
HMGB1P13	
RFKP1	
HAX1	10456
OPTC	26254
COG8	
ICMT	23463
KRT74	121391
ISLR2	57611
SELENOT	51714
C1orf234	729059
RARS	5917
ZNF679	168417
	105372566
NUDT16	131870
METTL15P1	
ERCC3	2071
ALK	238
DCST2	127579
LINC00886	730091
CMA1	1215
FTHL17	53940
UPK3BP1	
REPIN1	29803
FAM185BP	
NR4A2	4929
ANKZF1	55139
IQSEC3P1	
LCTL	197021
GRM8	2918
COL6A4P2	
C19orf71	100128569
OIP5	11339
MT1G	4495
IFITM2	10581
TMEM174	134288
TBL2	26608
MARK4	57787
SLC30A3	7781
IGFN1	91156
EPHX4	253152
HTR6	3362
	728290
PLB1	151056
SCO2	9997
ZNF92P1Y	
	102723883
RPL5P20	
MT2P1	
ZCCHC12	170261
TTTY5	83863
CTRB1	1504
SSR1P2	
PXDC1	221749
HSPA8P19	
RPL34P19	
	102724354
OR4N2	390429
FRMD6-AS2	100874185
REV3L	5980
TRMT1L	81627
DYNLT3P1	
FAM129C	199786
GPR82	27197
RAB11FIP4	84440
RAB11FIP4	100616248
STAG3L4	64940
FRMD6-AS1	145438
TRO	7216
PTGES	9536
LINC01496	
PAF1	54623
SNAPC5P1	
CDY18P	
LINC00928	
	105378753
TPH2	121278
POLN	353497
	100996342
TXNDC5	81567
PAX1	5075
LINC01567	400511
PCSK2	5126
	101926983
MTCYBP4	
	440084
PDDC1	347862
USP15	9958
USP15	102465133
HIGD1AP12	
PSMG1	8624
TMEM70	54968
BTN2A1	11120
MPP2	4355
MRGBP	55257
MTATP6P24	
TMEM177	80775
CCDC183-AS1	100131193
IQCC	55721
VSTM5	387804
MC5R	4161
LYPLA2	11313
METTL24	728464
DOT1L	84444
LCAT	3931
LINC00333	
NRARP	441478
TEX13C	100129520
PCSK6	5046
TMEM97	27346
MED9	55090
DYTN	391475
DPH6	89978
PNLIPRP3	119548
C17orf53	78995
CD3G	917
LINC01358	
GPC5-IT1	
KATNA1	11104
RPS3AP14	
BDKRB2	624
SRP72P1	
TXNP4	
GIMAP1	170575
ZNF791	163049
MAST4	375449
TLK1	9874
MCM3	4172
VASP	7408
USP9YP11	
HNRNPA1P39	
	101927604
RHPN1	114822
LINC00375	104355140
KLHL31	401265
GLYATL1P4	
TMCC1P1	
	100505609
TTTY3B	114760
TTTY3B	474148
LZTS2	84445
GPRIN3	285513
IGLC6	
LINC01305	285084
BEND3	57673
DRC1	92749
LINC00351	100874137
RARRES2P8	
FAM223A	286967
FAM223A	100132967
FABP1	2168
	102724053
HIGD1AP15	
NAV2	89797
FEM1B	10116
MARCO	8685
ITGAD	3681
LINC01024	
ITIH4	3700
ZFYVE1	53349
PRR16	51334
FRG1CP	100289097
	101927051
LDLRAD2	401944
IL4R	3566
RPL10P12	
TRIM47	91107
ATP5HP4	
ARAFP2	
LINC01285	101928287
HS6ST2-AS1	100874102
NAGPA	51172
LINC00442	348021
SLITRK6	84189
AGGF1P7	
BLOC1S3	388552
VSIG10	54621
PAX2	5076
UNC93B8	
GSTP1	2950
FABP5P4	
CDC37L1-AS1	101929351
HSPD1P16	
GPC5-AS1	100873969
IGKV3D-11	
GIMAP4	55303
FTH1P22	
NOMO1	23420
GDAP2	54834
LINC00459	
OSTCP1	202459
SP9	100131390
LINC00476	100128782
CERS1	2657
CERS1	10715
	101926975
PBX2P1	
KLB	152831
C3P1	388503
SELENOW	6415
SFT2D1	113402
ST8SIA6	338596
B3GALT1	8708
UNC45A	55898
CETN1	1068
EIF2B3	8891
LCE3E	353145
DYNC1LI1	51143
PRPS1	5631
PRR13P4	
PDRG1	81572
C1orf167	
EPB42	2038
	101926934
DNAJA4	55466
IGKV1OR22-1	
	101927809
TULP3P1	
SETD1B	23067
SLC25A20P1	
NDUFAF3	25915
CCDC97	90324
GIMAP3P	
TMEM211	255349
ATP5J2P6	
GRXCR1	389207
SLC39A6	25800
TSPY26P	
	105375680
MLF1	4291
CBX5P1	
AKR1B1P4	
OR10J9P	
BSN-AS1	
	102723330
XAGE1B	653067
XAGE1B	653220
RILPL2	196383
TRAF3IP2-AS1	
BSN	8927
NDUFA3P1	
LURAP1	541468
TIMM10	26519
BEX3	27018
GNRH2	2797
DCBLD2	131566
LATS2-AS1	
VIPR1-AS1	
CDRT15P1	
FADS1	3992
FADS1	100302263
ASCL5	647219
GAPDHP21	
TUBBP2	
SBDS	51119
JPX	554203
OR7E36P	
CNEP1R1	255919
MT1HL1	645745
OR10J7P	
PSAP	5660
TRBV23OR9-2	
GAGE12J	729396
HPDL	84842
CHST1	8534
BCDIN3D-AS1	100286844
RPS7P5	
ANKRD29	147463
CCDC88A	55704
MCM10	55388
HSPB1	3315
POLR2L	5441
MOGAT2	80168
NCAPG	64151
ALAS1	211
	101929019
ALPL	249
GIMAP7	168537
BCKDHA	593
OR5BB1P	
SPAG8	26206
HIST1H2AD	3013
BSNDP4	
	101929261
SRRM2-AS1	100128788
HIST1H2BPS3	
ZMYM3	9203
NEK10	152110
TRAF1	7185
	108570035
HSPH1	10808
PRR5	55615
TDRD12	91646
MT1P3	
COX7A2L	9167
HEATR5A	25938
LAMTOR1	55004
SBNO2	22904
MMP24	10893
GPR84	53831
KRT8P44	
DENND2A	27147
DEDD2	162989
PIP4K2B	8396
SNX4	8723
MTCO1P54	
PPIAL4D	645142
NPM3	10360
GPR153	387509
KIAA1671	85379
	100652791
SPRYD7	57213
MTCO2P29	
SNX7	51375
HAPLN2	60484
LINC00879	255025
MTND5P17	
XDH	7498
RPL13P4	
OPN1MW3	
LINC00997	
ELP2	55250
TDRD15	100129278
TMEM60	85025
ALDOAP1	
PICK1	9463
SCUBE2	57758
RPL10P16	
CLPS	1208
GRAMD4P8	
CKS2	1164
BTF3P6	
AKTIP	64400
UGT2B24P	
MRPS5P3	
ICAM4	3386
MICALL2	79778
CCM2L	140706
FAUP1	
OR2D2	120776
HNRNPDLP1	
C14orf28	122525
GLMP	112770
